id,pagina,page_id,fecha_hora_guayaquil,fecha_guayaquil,evento,fase,formato,interacciones_publicas,reacciones,comentarios,compartidos,temas,tiene_url,tiene_telefono,tiene_precio,tiene_fecha,tiene_cta,longitud_texto,texto_normalizado,mensaje,permalink
105221087662733_1472745434852983,Carnavales Mushuc Runa,105221087662733,2026-01-19T17:50:03-05:00,2026-01-19,carnaval-2026,conversion,added_photos,916,865,20,31,cultura-identidad|confianza-operacion|comunidad-prueba|patrocinio-alianzas,False,False,False,False,False,401,"gracias, credifacil por ser parte de los carnavales mushuc runa 2026 su apoyo constante reafirma el compromiso con nuestra gente nuestra cultura nuestro desarrollo juntos seguimos haciendo que el carnaval se viva más fuerte, más cerca y más nuestro. que vibren nuestras raíces carnavalesmushucruna mushucruna2026 raícesquevibran auspiciantesoficiales 6taexpoferiamushucruna","✨ Gracias, 𝑪𝑹𝑬𝑫𝑰𝑭𝑨𝑪𝑰𝑳✨💚 Por ser parte de los 𝐂𝐚𝐫𝐧𝐚𝐯𝐚𝐥𝐞𝐬 𝐌𝐮𝐬𝐡𝐮𝐜 𝐑𝐮𝐧𝐚 𝟐𝟎𝟐𝟔🎭🎉  Su apoyo constante reafirma el compromiso con 🌱 nuestra gente 🎶 nuestra cultura 🤝 nuestro desarrollo  𝐉𝐮𝐧𝐭𝐨𝐬 𝐬𝐞𝐠𝐮𝐢𝐦𝐨𝐬 𝐡𝐚𝐜𝐢𝐞𝐧𝐝𝐨 𝐪𝐮𝐞 𝐞𝐥 𝐂𝐚𝐫𝐧𝐚𝐯𝐚𝐥 𝐬𝐞 𝐯𝐢𝐯𝐚 𝐦𝐚́𝐬 𝐟𝐮𝐞𝐫𝐭𝐞, 𝐦𝐚́𝐬 𝐜𝐞𝐫𝐜𝐚 𝐲 𝐦𝐚́𝐬 𝐧𝐮𝐞𝐬𝐭𝐫𝐨. ¡Que vibren nuestras raíces! 🔥💫  #CarnavalesMushucRuna #mushucruna2026 #RaícesQueVibran #AuspiciantesOficiales #6taExpoferiaMushucRuna",https://www.facebook.com/1675458624581662/posts/1472745434852983
105221087662733_1472703634857163,Carnavales Mushuc Runa,105221087662733,2026-01-19T16:38:41-05:00,2026-01-19,carnaval-2026,conversion,added_video,59,50,2,7,expositores-negocios|cultura-identidad|patrocinio-alianzas,False,False,False,False,False,428,dijeron vayan a trabajar mijines... y eso es exactamente lo que estamos haciendo estamos trabajando junto a nuestros expositores y auspiciantes para que disfruten de un carnaval único en la zona centro del país. sé parte de lo que sí se construye con trabajo y corazón. carnavalesmushucruna expoferiamushucruna raícesquevibran trabajoconidentidad orgulloindígena carnaval2026 ambatovibra culturaquevive,"𝐃𝐢𝐣𝐞𝐫𝐨𝐧: ""𝐕𝐚𝐲𝐚𝐧 𝐚 𝐭𝐫𝐚𝐛𝐚𝐣𝐚𝐫 𝐦𝐢𝐣𝐢𝐧𝐞𝐬..."" 😎🔥 Y eso es exactamente lo que estamos haciendo 💪🏽🔥  Estamos trabajando junto a nuestros expositores y auspiciantes para que disfruten de un Carnaval único en la zona centro del país.🎭✨  𝐒𝐞́ 𝐩𝐚𝐫𝐭𝐞 𝐝𝐞 𝐥𝐨 𝐪𝐮𝐞 𝐬𝐢́ 𝐬𝐞 𝐜𝐨𝐧𝐬𝐭𝐫𝐮𝐲𝐞 𝐜𝐨𝐧 𝐭𝐫𝐚𝐛𝐚𝐣𝐨 𝐲 𝐜𝐨𝐫𝐚𝐳𝐨́𝐧.  #CarnavalesMushucRuna #ExpoferiaMushucRuna #RaícesQueVibran #TrabajoConIdentidad #OrgulloIndígena #Carnaval2026 #AmbatoVibra #CulturaQueVive",https://www.facebook.com/reel/861988709969333/
105221087662733_1472387011555492,Carnavales Mushuc Runa,105221087662733,2026-01-19T08:27:34-05:00,2026-01-19,carnaval-2026,conversion,added_photos,125,101,6,18,precio-entradas|acceso-servicio,True,False,False,True,False,421,para quienes disfrutarán del festival de amor y despecho la preventa de jessi uribe ya está activa. asegura tu entrada en promoción válida hasta el 30 de enero. punto de venta físicos ambato mushuc runa coac - matriz y hotel emperador - riobamba mushuc runa coac carnavalesmushucruna festivaldeamorydespecho festivaldeamorydespecho ambatoecuador mushucruna,Para quienes disfrutarán del 𝐅𝐞𝐬𝐭𝐢𝐯𝐚𝐥 𝐝𝐞 𝐀𝐦𝐨𝐫 𝐲 𝐃𝐞𝐬𝐩𝐞𝐜𝐡𝐨 🎵❣ la  𝐩𝐫𝐞𝐯𝐞𝐧𝐭𝐚 𝐝𝐞 𝐉𝐞𝐬𝐬𝐢 𝐔𝐫𝐢𝐛𝐞  ya está activa. 🪗🎤  🎟️ Asegura tu entrada en: https://expoferiamushucruna.com/  🔥Promoción válida hasta el 30 de enero.  📍𝐏𝐮𝐧𝐭𝐨 𝐝𝐞 𝐯𝐞𝐧𝐭𝐚 𝐟𝐢́𝐬𝐢𝐜𝐨𝐬: #Ambato [Mushuc Runa COAC - Matriz y Hotel Emperador] - #Riobamba [Mushuc Runa COAC]   #CarnavalesMushucRuna #FestivalDeAmoryDespecho #festivaldeamorydespecho #ambatoecuador #MushucRuna,https://www.facebook.com/1675458624581662/posts/1472387011555492
105221087662733_1470771385050388,Carnavales Mushuc Runa,105221087662733,2026-01-17T09:20:36-05:00,2026-01-17,carnaval-2026,conversion,added_video,78,67,0,11,artistas-musica|precio-entradas,False,False,False,False,True,453,"nos acusan de tener los mejores shows en carnavales... y sí, somos culpables. culpables de traer los artistas que todos quieren ver, de armar el carnaval que no se compara, y de hacer que ambato - ecuador explote de fiesta si vas a vivir carnavales... que sea en mushuc runa. compra tus boletos ya porque lo bueno... se acaba rápido. carnavalesmushucruna somosculpables elmejorshow carnaval2026 raícesquevibran 6taexpoferia ambatoecuador","𝐍𝐨𝐬 𝐚𝐜𝐮𝐬𝐚𝐧 𝐝𝐞 𝐭𝐞𝐧𝐞𝐫 𝐥𝐨𝐬 𝐦𝐞𝐣𝐨𝐫𝐞𝐬 𝐬𝐡𝐨𝐰𝐬 𝐞𝐧 𝐜𝐚𝐫𝐧𝐚𝐯𝐚𝐥𝐞𝐬… 🔥 y sí, somos culpables.  Culpables de traer los artistas que todos quieren ver,  de armar 𝐞𝐥 𝐜𝐚𝐫𝐧𝐚𝐯𝐚𝐥 𝐪𝐮𝐞 𝐧𝐨 𝐬𝐞 𝐜𝐨𝐦𝐩𝐚𝐫𝐚, y de hacer que Ambato - Ecuador explote de fiesta 🎭🔥  𝐒𝐢 𝐯𝐚𝐬 𝐚 𝐯𝐢𝐯𝐢𝐫 𝐜𝐚𝐫𝐧𝐚𝐯𝐚𝐥𝐞𝐬… 👉 𝐪𝐮𝐞 𝐬𝐞𝐚 𝐞𝐧 𝐌𝐮𝐬𝐡𝐮𝐜 𝐑𝐮𝐧𝐚. 🎟️ Compra tus boletos YA porque lo bueno… se acaba rápido.   #CarnavalesMushucRuna #SomosCulpables #ElMejorShow #Carnaval2026 #RaícesQueVibran #6taExpoferia #AmbatoEcuador",https://www.facebook.com/reel/1563542768202305/
105221087662733_1470278841766309,Carnavales Mushuc Runa,105221087662733,2026-01-16T18:32:20-05:00,2026-01-16,carnaval-2026,conversion,added_photos,93,74,3,16,artistas-musica|precio-entradas|confianza-operacion|cobertura-en-vivo,False,False,False,False,True,281,la preventa de américo ya está activa. asegura tu entrada y prepárate para vivir el festival de la cumbia internacional en vivo. adquiere tu entrada y participa en el sorteo de la chaqueta oficial. carnavalesmushucruna expoferia2026 carnavalcontodo mushucruna américo,🎟️🔥 La 𝐩𝐫𝐞𝐯𝐞𝐧𝐭𝐚 𝐝𝐞 𝐀𝐦𝐞́𝐫𝐢𝐜𝐨 ya está activa. Asegura tu entrada y prepárate para vivir 𝐞𝐥 𝐅𝐞𝐬𝐭𝐢𝐯𝐚𝐥 𝐝𝐞 𝐥𝐚 𝐂𝐮𝐦𝐛𝐢𝐚 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥 en vivo. 🎉 Adquiere tu entrada y participa en el sorteo de la chaqueta oficial.  #CarnavalesMushucRuna #ExpoFeria2026 #CarnavalConTodo #MushucRuna  #Américo,https://www.facebook.com/1675458624581662/posts/1470278841766309
105221087662733_1470211395106387,Carnavales Mushuc Runa,105221087662733,2026-01-16T16:18:30-05:00,2026-01-16,carnaval-2026,conversion,added_video,1112,1025,12,75,expositores-negocios|cultura-identidad,False,False,False,False,False,289,lo que empezó como expoferias... hoy se convierten en una tradición que une y marca... estamos aquí con más fuerza... 6ta expoferia carnavales mushuc runa raíces que vibran... 6taexpoferia complejomushucruna carnavalesmushucruna expoferianacionalmushucruna carnaval2026,🕺🎉 𝐋𝐨 𝐪𝐮𝐞 𝐞𝐦𝐩𝐞𝐳𝐨́ 𝐜𝐨𝐦𝐨 𝐞𝐱𝐩𝐨𝐟𝐞𝐫𝐢𝐚𝐬...🎡  hoy se convierten en una tradición que une y marca...😎🔥 estamos aquí con más fuerza... 𝟔𝐭𝐚 𝐄𝐱𝐩𝐨𝐟𝐞𝐫𝐢𝐚 𝐂𝐚𝐫𝐧𝐚𝐯𝐚𝐥𝐞𝐬 𝐌𝐮𝐬𝐡𝐮𝐜 𝐑𝐮𝐧𝐚 🥳💦  Raíces que vibran...  #6taExpoferia #complejomushucruna  #carnavalesmushucruna  #expoferianacionalmushucruna #carnaval2026,https://www.facebook.com/reel/918196907375116/
105221087662733_1469422928518567,Carnavales Mushuc Runa,105221087662733,2026-01-15T18:15:20-05:00,2026-01-15,carnaval-2026,conversion,added_photos,152,75,0,77,cultura-identidad|confianza-operacion|patrocinio-alianzas,False,False,False,False,True,259,"bienvenido pushak ltda. -auspiciante platino- de los carnavales mushuc runa 2026. juntos impulsamos cultura, identidad y desarrollo. cooperativa pushak ltda. carnavalesmushucruna mushucruna2026 raícesquevibran auspiciantesoficiales 6taexpoferiamushucruna","Bienvenido 𝗣𝗨𝗦𝗛𝗔𝗞 𝗟𝗧𝗗𝗔. -𝗔𝗨𝗦𝗣𝗜𝗖𝗜𝗔𝗡𝗧𝗘 𝗣𝗟𝗔𝗧𝗜𝗡𝗢- de los Carnavales Mushuc Runa 2026. Juntos impulsamos cultura, identidad y desarrollo. Cooperativa Pushak Ltda. #CarnavalesMushucRuna #mushucruna2026 #raícesquevibran #AuspiciantesOficiales #6taexpoferiamushucruna",https://www.facebook.com/1675458624581662/posts/1469422928518567
105221087662733_1469238115203715,Carnavales Mushuc Runa,105221087662733,2026-01-15T12:52:15-05:00,2026-01-15,carnaval-2026,conversion,added_video,139,115,2,22,cultura-identidad,False,False,False,False,False,312,un lanzamiento que encendió nuestro espíritu carnavalero. así comenzó la cuenta regresiva para los carnavales mushuc runa 2026. carnavalesmushucruna mushucruna2026 raícesquevibran carnavalesecuador carnavales2026 tungurahua parati complejo intercultural y deportivo mushuc runa finados mushuc runa,✨ Un lanzamiento que encendió nuestro espíritu carnavalero. Así ⏳𝐂𝐎𝐌𝐄𝐍𝐙𝐎́ 𝐋𝐀 𝐂𝐔𝐄𝐍𝐓𝐀 𝐑𝐄𝐆𝐑𝐄𝐒𝐈𝐕𝐀⏳  para los Carnavales Mushuc Runa 2026. #CarnavalesMushucRuna #MushucRuna2026 #RaícesQueVibran #CarnavalesEcuador #carnavales2026 #Tungurahua #ParaTi Complejo Intercultural y Deportivo Mushuc Runa  Finados Mushuc Runa ,https://www.facebook.com/reel/1610451100309876/
105221087662733_1468515651942628,Carnavales Mushuc Runa,105221087662733,2026-01-14T18:27:15-05:00,2026-01-14,carnaval-2026,conversion,added_video,137,109,2,26,precio-entradas|acceso-servicio,False,False,False,True,True,259,"la feria está lista para recibirte del 13 al 17 de febrero abre sus puertas carnavales mushuc runa. recorre, compra, disfruta y vive la experiencia más completa del carnaval. carnavalesmushucruna ambatoecuador 6taexpoferiamushucruna riobamba mushucruna","¡La feria está lista para recibirte! Del 13 al 17 de febrero abre sus puertas Carnavales Mushuc Runa. Recorre, compra, disfruta y vive la experiencia más completa del Carnaval. #carnavalesmushucruna #ambatoecuador #6taExpoferiaMushucRuna #Riobamba #MushucRuna",https://www.facebook.com/reel/1521639702262000/
105221087662733_1468427525284774,Carnavales Mushuc Runa,105221087662733,2026-01-14T15:19:34-05:00,2026-01-14,carnaval-2026,conversion,added_photos,102,78,2,22,confianza-operacion|comunidad-prueba,False,False,False,False,False,188,"así inician los carnavales mushuc runa 2026 y estamos listos para recibirte. compartimos algunas fotografías de nuestra presentación oficial, sin duda vivimos una emocionante mañana.","💦🎉  Así inician los 𝐂𝐚𝐫𝐧𝐚𝐯𝐚𝐥𝐞𝐬 𝐌𝐮𝐬𝐡𝐮𝐜 𝐑𝐮𝐧𝐚 𝟐𝟎𝟐𝟔 y estamos listos para recibirte.  Compartimos algunas fotografías de nuestra 𝐩𝐫𝐞𝐬𝐞𝐧𝐭𝐚𝐜𝐢𝐨́𝐧 𝐨𝐟𝐢𝐜𝐢𝐚𝐥, sin duda vivimos una emocionante mañana.",https://www.facebook.com/1675458624581662/posts/1468427525284774
105221087662733_1468423058618554,Carnavales Mushuc Runa,105221087662733,2026-01-14T15:11:13-05:00,2026-01-14,carnaval-2026,conversion,added_video,1063,909,19,135,artistas-musica|precio-entradas|acceso-servicio|cobertura-en-vivo,False,False,False,False,False,300,los mejores están listos conoce a los artistas que harán de los carnavales mushuc runa 2026 una celebración única. del 13-17 de feb prepárate para disfrutar de su música en vivo. adquiere tus entradas y nos vemos en el concierto ambatoecuador 6taexpoferiamushucruna riobamba mushucruna,🎭✨ ¡𝐋𝐨𝐬 𝐦𝐞𝐣𝐨𝐫𝐞𝐬 𝐞𝐬𝐭𝐚́𝐧 𝐥𝐢𝐬𝐭𝐨𝐬! Conoce a los 𝐚𝐫𝐭𝐢𝐬𝐭𝐚𝐬 que harán de los 𝐂𝐚𝐫𝐧𝐚𝐯𝐚𝐥𝐞𝐬 𝐌𝐮𝐬𝐡𝐮𝐜 𝐑𝐮𝐧𝐚 𝟮𝟬𝟮𝟲 una celebración única. 🎭💦 Del 𝟏𝟑-𝟏𝟕 𝐃𝐄 𝐅𝐄𝐁 Prepárate para disfrutar de su música en vivo. ¡𝐀𝐝𝐪𝐮𝐢𝐞𝐫𝐞 𝐭𝐮𝐬 𝐞𝐧𝐭𝐫𝐚𝐝𝐚𝐬 𝐲 𝐧𝐨𝐬 𝐯𝐞𝐦𝐨𝐬 𝐞𝐧 𝐞𝐥 𝐜𝐨𝐧𝐜𝐢𝐞𝐫𝐭𝐨! #ambatoecuador #6taExpoferiaMushucRuna #Riobamba #MushucRuna,https://www.facebook.com/reel/2295133301000073/
105221087662733_1466933015434225,Carnavales Mushuc Runa,105221087662733,2026-01-12T19:03:05-05:00,2026-01-12,carnaval-2026,consideracion,added_video,678,610,6,62,artistas-musica|precio-entradas,True,False,False,False,True,241,el festival de música nacional se lo vive así... adquiere tus entradas en punto de venta físicos ambato mushuc runa coac - matriz y hotel emperador - riobamba mushuc runa coac carnavalesmushucruna,El Festival de Música Nacional se lo vive así...  🎟️Adquiere tus entradas en: www.expoferiamushucruna.com  📍𝐏𝐮𝐧𝐭𝐨 𝐝𝐞 𝐯𝐞𝐧𝐭𝐚 𝐟𝐢́𝐬𝐢𝐜𝐨𝐬: #Ambato [Mushuc Runa COAC - Matriz y Hotel Emperador] - #Riobamba [Mushuc Runa COAC]   #CarnavalesMushucRuna,https://www.facebook.com/reel/1922592441699030/
105221087662733_1466930815434445,Carnavales Mushuc Runa,105221087662733,2026-01-12T18:59:03-05:00,2026-01-12,carnaval-2026,consideracion,added_photos,1222,1044,104,74,artistas-musica|precio-entradas|confianza-operacion,True,False,False,False,True,365,la cartelera oficial del mushuc rock fest ya está aquí... confirma tu presencia y no te lo pierdas. adquiere tus entradas en punto de venta físicos ambato mushuc runa coac - matriz y hotel emperador - riobamba mushuc runa coac carnavalesmushucruna mushucrockfest 6taexpoferia malon bajosueños aztra ambatoecuador,🎸🔥 La cartelera oficial del 𝐌𝐮𝐬𝐡𝐮𝐜 𝐑𝐨𝐜𝐤 𝐅𝐞𝐬𝐭 ya está aquí… 🎟️🤘 Confirma tu presencia y no te lo pierdas. Adquiere tus entradas en: www.expoferiamushucruna.com  📍𝐏𝐮𝐧𝐭𝐨 𝐝𝐞 𝐯𝐞𝐧𝐭𝐚 𝐟𝐢́𝐬𝐢𝐜𝐨𝐬: #Ambato [Mushuc Runa COAC - Matriz y Hotel Emperador] - #Riobamba [Mushuc Runa COAC]   #CarnavalesMushucRuna #MushucRockFest #6taExpoferia #Malon #BajoSueños #Aztra #ambatoecuador,https://www.facebook.com/1675458624581662/posts/1466930815434445
105221087662733_1466098488851011,Carnavales Mushuc Runa,105221087662733,2026-01-11T17:49:51-05:00,2026-01-11,carnaval-2026,consideracion,added_video,45,32,0,13,confianza-operacion,False,False,False,False,False,240,"se viene lo bueno carnavales mushuc runa 2026 raíces que vibran miércoles 14 de enero, presentación oficial. estamos listos... y tú carnavalesmushucruna raícesquevibran lanzamientooficial expoferiamushucruna ambatoecuador","🎭✨𝐒𝐞 𝐯𝐢𝐞𝐧𝐞 𝐥𝐨 𝐛𝐮𝐞𝐧𝐨: 𝐂𝐀𝐑𝐍𝐀𝐕𝐀𝐋𝐄𝐒 𝐌𝐔𝐒𝐇𝐔𝐂 𝐑𝐔𝐍𝐀 𝟐𝟎𝟐𝟔 ¡Raíces que vibran!   📲 𝐌𝐢𝐞́𝐫𝐜𝐨𝐥𝐞𝐬 𝟏𝟒 𝐝𝐞 𝐞𝐧𝐞𝐫𝐨, presentación oficial. Estamos listos… ¿y tú? 😏🔥  #CarnavalesMushucRuna #RaícesQueVibran #LanzamientoOficial #ExpoFeriaMushucRuna #AmbatoEcuador",https://www.facebook.com/reel/683797414700552/
105221087662733_1466097578851102,Carnavales Mushuc Runa,105221087662733,2026-01-11T17:47:54-05:00,2026-01-11,carnaval-2026,consideracion,added_photos,243,222,8,13,artistas-musica|precio-entradas|confianza-operacion,True,False,False,False,True,366,la cartelera oficial del mushuc rock fest ya está aquí... confirma tu presencia y no te lo pierdas. adquiere tus entradas en punto de venta físicos ambato mushuc runa coac - matriz y hotel emperador - riobamba mushuc runa coac carnavalesmushucruna mushucrockfest 6taexpoferia malon bajosueños aztra ambatoecuador,🎸🔥 La cartelera oficial del 𝐌𝐮𝐬𝐡𝐮𝐜 𝐑𝐨𝐜𝐤 𝐅𝐞𝐬𝐭 ya está aquí…  🎟️🤘 Confirma tu presencia y no te lo pierdas. Adquiere tus entradas en: www.expoferiamushucruna.com  📍𝐏𝐮𝐧𝐭𝐨 𝐝𝐞 𝐯𝐞𝐧𝐭𝐚 𝐟𝐢́𝐬𝐢𝐜𝐨𝐬: #Ambato [Mushuc Runa COAC - Matriz y Hotel Emperador] - #Riobamba [Mushuc Runa COAC]   #CarnavalesMushucRuna #MushucRockFest #6taExpoferia #Malon #BajoSueños #Aztra #ambatoecuador,https://www.facebook.com/1675458624581662/posts/1466097578851102
105221087662733_1465345082259685,Carnavales Mushuc Runa,105221087662733,2026-01-10T19:07:17-05:00,2026-01-10,carnaval-2026,consideracion,added_video,2063,1834,72,157,artistas-musica|precio-entradas|confianza-operacion,True,False,False,False,True,366,la cartelera oficial del mushuc rock fest ya está aquí... confirma tu presencia y no te lo pierdas. adquiere tus entradas en punto de venta físicos ambato mushuc runa coac - matriz y hotel emperador - riobamba mushuc runa coac carnavalesmushucruna mushucrockfest 6taexpoferia malon bajosueños aztra ambatoecuador,🎸🔥 La cartelera oficial del 𝐌𝐮𝐬𝐡𝐮𝐜 𝐑𝐨𝐜𝐤 𝐅𝐞𝐬𝐭 ya está aquí…  🎟️🤘 Confirma tu presencia y no te lo pierdas. Adquiere tus entradas en: www.expoferiamushucruna.com  📍𝐏𝐮𝐧𝐭𝐨 𝐝𝐞 𝐯𝐞𝐧𝐭𝐚 𝐟𝐢́𝐬𝐢𝐜𝐨𝐬: #Ambato [Mushuc Runa COAC - Matriz y Hotel Emperador] - #Riobamba [Mushuc Runa COAC]   #CarnavalesMushucRuna #MushucRockFest #6taExpoferia #Malon #BajoSueños #Aztra #ambatoecuador,https://www.facebook.com/reel/1513895529899066/
105221087662733_1465208192273374,Carnavales Mushuc Runa,105221087662733,2026-01-10T14:16:20-05:00,2026-01-10,carnaval-2026,consideracion,added_photos,56,38,0,18,confianza-operacion,False,False,False,False,False,248,se viene lo bueno... miércoles 14 de enero presentamos oficialmente todo lo que estamos preparando para vivir los carnavales mushuc runa. estamos listos... carnavalesmushucruna ambatoecuador 6taexpoferiamushucruna riobamba mushucruna,📢🎭🎉 𝐒𝐞 𝐯𝐢𝐞𝐧𝐞 𝐥𝐨 𝐛𝐮𝐞𝐧𝐨… 𝐌𝐢𝐞́𝐫𝐜𝐨𝐥𝐞𝐬 𝟏𝟒 𝐝𝐞 𝐞𝐧𝐞𝐫𝐨 presentamos oficialmente todo lo que estamos preparando para vivir los 𝐂𝐚𝐫𝐧𝐚𝐯𝐚𝐥𝐞𝐬 𝐌𝐮𝐬𝐡𝐮𝐜 𝐑𝐮𝐧𝐚. 💦🎊  Estamos listos… #CarnavalesMushucRuna 🎉💦🎭  #ambatoecuador #6taExpoferiaMushucRuna #Riobamba #MushucRuna,https://www.facebook.com/1675458624581662/posts/1465208192273374
105221087662733_1464572275670299,Carnavales Mushuc Runa,105221087662733,2026-01-09T20:11:41-05:00,2026-01-09,carnaval-2026,consideracion,added_video,62,56,2,4,confianza-operacion,False,False,False,True,False,244,"ya te mostramos una parte... pero lo más grande aún no se revela. lo revelaremos todo en la presentación oficial, el miércoles 14 de enero. pronto... carnavalesmushucruna ambatoecuador 6taexpoferiamushucruna riobamba mushucruna","🔜🎉 Ya te 𝐦𝐨𝐬𝐭𝐫𝐚𝐦𝐨𝐬 𝐮𝐧𝐚 𝐩𝐚𝐫𝐭𝐞… 👀 pero 𝐥𝐨 𝐦𝐚́𝐬 𝐠𝐫𝐚𝐧𝐝𝐞 aún no se revela. 📢 Lo revelaremos todo en la 𝐏𝐫𝐞𝐬𝐞𝐧𝐭𝐚𝐜𝐢𝐨́𝐧 𝐎𝐟𝐢𝐜𝐢𝐚𝐥, el miércoles 14 de enero.   Pronto… #CarnavalesMushucRuna 🎉💦🎭  #ambatoecuador #6taExpoferiaMushucRuna #Riobamba #MushucRuna",https://www.facebook.com/reel/719193464319278/
105221087662733_1464488699011990,Carnavales Mushuc Runa,105221087662733,2026-01-09T18:01:33-05:00,2026-01-09,carnaval-2026,consideracion,added_photos,265,245,1,19,artistas-musica|precio-entradas,True,False,False,False,True,407,festival de amor despecho vívelo junto a jessi uribe los inquietos del vallenato marcelocalderon ángelestudiosadorada adquiere tus entradas en punto de venta físicos ambato mushuc runa coac - matriz y hotel emperador - riobamba mushuc runa coac carnavalesmushucruna festivaldeamorydespecho festivaldeamorydespecho ambatoecuador mushucruna,❤️🔥 𝐅𝐄𝐒𝐓𝐈𝐕𝐀𝐋 𝐃𝐄 𝐀𝐌𝐎𝐑 & 𝐃𝐄𝐒𝐏𝐄𝐂𝐇𝐎 🪗🎤 Vívelo junto a: Jessi Uribe Los Inquietos del Vallenato  #MarceloCalderon #ÁngelesTuDiosaDorada   🎟️ Adquiere tus entradas en: https://expoferiamushucruna.com/  📍𝐏𝐮𝐧𝐭𝐨 𝐝𝐞 𝐯𝐞𝐧𝐭𝐚 𝐟𝐢́𝐬𝐢𝐜𝐨𝐬: #Ambato [Mushuc Runa COAC - Matriz y Hotel Emperador] - #Riobamba [Mushuc Runa COAC]   #CarnavalesMushucRuna #FestivalDeAmoryDespecho #festivaldeamorydespecho #ambatoecuador #MushucRuna,https://www.facebook.com/1675458624581662/posts/1464488699011990
105221087662733_1464249362369257,Carnavales Mushuc Runa,105221087662733,2026-01-09T11:41:04-05:00,2026-01-09,carnaval-2026,consideracion,added_video,53,45,1,7,sin-tema-detectado,False,False,False,False,False,212,aún no es febrero pero el corazón ya late al ritmo de carnavales mushuc runa del 13-17 de feb 6taexpoferia6taexpoferiacomplejomushucruna carnavalesmushucruna expoferianacionalmushucruna carnaval2026,🔜🥳𝐀𝐮́𝐧 𝐧𝐨 𝐞𝐬 𝐅𝐄𝐁𝐑𝐄𝐑𝐎 pero el corazón ya late al ritmo de 𝐂𝐚𝐫𝐧𝐚𝐯𝐚𝐥𝐞𝐬 𝐌𝐮𝐬𝐡𝐮𝐜 𝐑𝐮𝐧𝐚 🎭💦 del  𝟏𝟑-𝟏𝟕 𝐃𝐄 𝐅𝐄𝐁  #6taExpoferia#6taExpoferia#complejomushucruna #carnavalesmushucruna #expoferianacionalmushucruna #carnaval2026,https://www.facebook.com/reel/1946482573414282/
